,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
22909,26-Mar-19,11:40:00,0,5,0,0,0,0,0,6,2,0,0,0,1,0,0,3,13,8,0,0,0,0,0,9,8,2,0,0,0,3,0,1
22919,26-Mar-19,11:50:00,0,1,9,0,0,0,0,3,0,0,0,0,1,2,0,27,0,4,0,0,1,0,11,5,5,3,0,0,6,0,0,0
22929,26-Mar-19,12:00:00,0,0,0,0,0,0,0,10,3,0,3,0,4,9,0,6,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0
22939,26-Mar-19,12:10:00,20,0,0,0,0,1,0,1,0,0,0,0,6,6,0,2,0,3,0,0,0,0,0,5,12,0,0,0,0,0,0,0
22949,26-Mar-19,12:20:00,0,0,0,0,0,1,0,1,0,0,0,0,8,0,16,16,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22959,26-Mar-19,12:30:00,3,1,0,0,0,0,3,0,0,0,0,0,6,0,2,4,1,2,5,0,0,0,0,2,17,0,0,0,0,0,0,1
22969,26-Mar-19,12:40:00,1,1,0,0,0,1,0,0,0,0,0,0,6,0,9,1,10,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0
22979,26-Mar-19,12:50:00,2,3,0,0,0,0,0,0,0,0,0,0,13,0,10,4,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0
22989,26-Mar-19,13:00:00,2,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2
22999,26-Mar-19,13:10:00,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,6,0,3,0,0,0,0,0,0,0
23009,26-Mar-19,13:20:00,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0
23019,26-Mar-19,13:30:00,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,9,2,0,0,0,2,0,0,0
23029,26-Mar-19,13:40:00,0,3,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,32,0,0,0,1,0,0,0,0
23039,26-Mar-19,13:50:00,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0
23049,26-Mar-19,14:00:00,6,2,0,0,2,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,4,2,2,0,0
23059,26-Mar-19,14:10:00,1,2,0,0,3,0,0,0,0,0,0,3,3,1,0,9,0,22,0,0,0,3,0,0,0,0,0,8,1,0,0,0
23069,26-Mar-19,14:20:00,4,0,0,0,1,5,0,0,1,2,9,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0
23079,26-Mar-19,14:30:00,3,0,0,0,15,2,0,0,3,2,3,0,0,0,0,12,0,13,5,0,0,0,0,0,0,0,0,7,0,0,0,0
23089,26-Mar-19,14:40:00,5,0,0,0,1,1,0,0,0,0,0,0,3,0,3,14,0,2,0,0,0,0,0,0,0,0,0,7,1,0,0,0
23099,26-Mar-19,14:50:00,0,0,0,0,0,0,0,0,2,1,0,0,0,0,14,15,0,7,0,0,4,0,0,0,3,0,0,39,2,0,0,0
23109,26-Mar-19,15:00:00,3,2,0,0,0,1,0,0,3,0,2,0,0,0,11,2,0,6,2,0,0,0,0,0,0,0,0,5,0,0,0,0
23119,26-Mar-19,15:10:00,3,0,0,0,0,0,0,0,0,0,7,0,0,0,5,22,3,3,0,0,2,0,0,0,1,2,0,0,0,0,0,0
23129,26-Mar-19,15:20:00,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,40,1,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0
23139,26-Mar-19,15:30:00,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,7,4,0,0,0,8,0,13,0,1,0,0,1,0,0,0,0
23149,26-Mar-19,15:40:00,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,1,0,0,3,0,0,0,0
23159,26-Mar-19,15:50:00,0,0,2,5,0,0,0,5,3,5,0,0,0,0,0,3,0,0,0,0,0,0,2,10,4,0,0,0,7,0,0,1
23169,26-Mar-19,16:00:00,0,7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,1
23179,26-Mar-19,16:10:00,0,1,0,6,0,0,0,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0
23189,26-Mar-19,16:20:00,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23199,26-Mar-19,16:30:00,7,0,1,0,0,0,0,5,3,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
23209,26-Mar-19,16:40:00,0,0,4,0,0,0,0,2,1,0,1,0,12,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23219,26-Mar-19,16:50:00,1,0,2,4,0,1,0,1,0,0,2,0,8,0,0,0,0,0,0,0,0,0,10,2,0,0,1,0,0,0,0,1
23229,26-Mar-19,17:00:00,1,0,0,5,0,1,0,0,0,0,0,0,6,4,0,0,0,12,0,0,0,0,5,0,5,0,2,1,0,0,0,1
23239,26-Mar-19,17:10:00,1,9,0,0,1,3,0,0,2,0,0,0,0,9,0,0,0,3,0,0,0,0,2,0,11,0,4,0,0,0,0,0
23249,26-Mar-19,17:20:00,0,1,5,2,0,0,0,0,0,1,0,0,0,1,0,0,1,5,0,0,0,0,1,0,5,0,3,0,0,0,0,6
23259,26-Mar-19,17:30:00,0,0,1,3,6,1,0,0,0,4,0,2,0,4,0,0,1,0,0,0,0,0,0,0,15,0,2,0,0,0,0,1
23269,26-Mar-19,17:40:00,3,0,4,5,0,1,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,2,9,5,0,0,0,2
23279,26-Mar-19,17:50:00,4,0,16,4,0,4,0,0,2,2,0,3,0,1,0,0,4,2,0,0,11,0,0,2,0,0,0,7,0,0,0,7
23289,26-Mar-19,18:00:00,1,0,0,12,1,1,0,3,0,0,0,7,0,0,0,0,6,6,0,0,12,0,0,4,0,0,0,17,0,0,0,6
23299,26-Mar-19,18:10:00,0,5,0,13,7,0,0,6,2,0,0,7,0,3,0,0,0,7,0,0,2,0,0,7,0,1,7,13,0,1,0,1
23309,26-Mar-19,18:20:00,0,9,0,5,5,3,0,6,2,0,0,4,0,0,0,0,0,0,0,4,0,0,1,3,8,7,4,1,0,0,0,4
23319,26-Mar-19,18:30:00,0,6,2,3,5,5,0,4,3,1,0,0,0,5,0,0,0,0,0,14,17,0,9,0,0,1,5,0,0,0,0,0
23329,26-Mar-19,18:40:00,0,6,7,21,4,2,0,0,1,6,0,0,2,0,0,0,0,0,0,22,2,0,6,0,0,12,0,12,0,0,0,2
23339,26-Mar-19,18:50:00,0,0,4,0,6,11,2,0,2,0,4,0,5,0,0,0,0,0,0,2,2,0,3,23,7,7,4,12,1,0,0,1
23349,26-Mar-19,19:00:00,0,3,11,9,2,6,2,0,5,10,3,0,2,0,0,0,0,0,0,16,2,0,0,12,11,12,11,8,0,0,1,3
23359,26-Mar-19,19:10:00,8,0,12,9,0,5,0,0,0,0,12,0,0,3,0,0,0,2,12,20,2,0,0,9,7,4,4,6,0,0,0,3
23369,26-Mar-19,19:20:00,8,4,4,9,0,4,0,12,0,7,8,0,6,1,0,0,1,7,4,2,0,2,0,46,12,9,6,8,4,0,4,1
23379,26-Mar-19,19:30:00,8,1,3,8,3,0,0,6,0,7,3,2,17,4,0,1,6,8,2,29,0,3,1,10,5,4,6,8,11,0,6,2
23389,26-Mar-19,19:40:00,8,14,11,7,3,0,9,0,2,0,12,8,7,7,0,16,8,0,0,24,0,14,6,12,6,13,10,8,16,0,12,12
23399,26-Mar-19,19:50:00,8,5,7,8,4,2,10,0,6,2,5,0,7,1,0,3,1,8,0,25,5,4,7,10,16,2,0,7,18,1,3,19
23409,26-Mar-19,20:00:00,14,2,10,5,0,4,5,0,4,7,8,0,8,6,0,13,5,3,2,22,0,0,15,9,19,4,5,6,10,11,12,14
23419,26-Mar-19,20:10:00,3,1,7,6,0,2,13,2,1,5,6,5,4,8,3,9,2,3,0,11,0,11,5,5,12,4,5,10,5,16,1,10
23429,26-Mar-19,20:20:00,5,6,4,9,7,6,8,10,1,11,0,6,0,6,8,0,7,1,0,23,0,8,3,6,8,4,10,6,14,8,9,8
23439,26-Mar-19,20:30:00,8,8,13,8,3,2,3,13,2,9,4,10,0,7,5,1,8,0,0,30,0,6,4,9,11,9,6,12,10,13,8,18
23449,26-Mar-19,20:40:00,1,8,10,6,2,2,12,7,0,3,5,5,4,5,6,1,4,0,3,24,0,4,8,17,18,9,1,6,10,3,2,7
23459,26-Mar-19,20:50:00,0,6,15,11,0,10,5,8,3,5,14,4,10,3,10,4,11,14,0,21,0,4,0,6,16,7,11,5,6,9,8,51
23469,26-Mar-19,21:00:00,5,6,8,15,2,6,5,19,1,9,12,8,4,2,8,18,10,0,3,19,0,6,3,7,10,10,14,7,8,7,6,20
23479,26-Mar-19,21:10:00,12,6,7,9,2,11,1,9,1,8,5,6,9,3,5,8,20,1,2,20,0,11,8,11,12,7,9,1,8,9,4,13
23489,26-Mar-19,21:20:00,11,12,9,14,3,8,10,14,0,13,9,11,8,3,9,13,8,2,5,26,2,10,5,10,20,9,9,5,10,12,11,29
23499,26-Mar-19,21:30:00,11,8,12,17,6,10,4,22,3,14,7,10,10,6,15,29,10,9,3,15,7,17,12,20,21,10,11,6,8,8,10,15
23509,26-Mar-19,21:40:00,8,11,16,17,6,14,6,24,3,9,17,12,4,7,20,17,19,5,5,26,2,10,6,16,20,8,11,13,13,6,12,19
23519,26-Mar-19,21:50:00,19,10,7,13,4,9,6,14,0,10,9,13,13,0,10,21,10,6,5,32,5,16,6,14,12,19,14,25,13,7,10,24
23529,26-Mar-19,22:00:00,11,16,13,11,5,15,10,27,5,13,31,18,19,9,12,21,15,12,7,31,4,19,13,22,26,12,17,12,13,13,16,16
23539,26-Mar-19,22:10:00,21,25,1,22,10,14,7,33,1,10,13,11,18,17,9,9,21,12,9,17,6,10,16,16,43,22,26,15,15,4,3,14
23549,26-Mar-19,22:20:00,5,10,0,24,1,5,5,23,6,7,3,0,18,1,5,10,12,7,3,1,0,4,10,4,37,23,2,27,11,0,2,7
23559,26-Mar-19,22:30:00,17,5,0,19,0,2,0,21,5,3,0,0,5,2,0,0,19,9,3,0,0,0,2,11,16,0,5,5,5,0,0,0
23569,26-Mar-19,22:40:00,30,0,0,14,0,0,0,29,3,4,15,0,9,2,0,7,7,12,14,1,4,0,0,0,20,0,1,3,0,0,0,0
23579,26-Mar-19,22:50:00,4,2,0,0,0,0,0,17,6,0,2,0,0,0,0,0,0,5,0,0,0,0,6,0,27,0,1,0,0,0,0,0
23589,26-Mar-19,23:00:00,0,0,0,0,0,0,0,24,5,0,0,2,2,0,0,0,0,10,5,0,0,0,0,2,22,0,1,0,0,0,0,0
23599,26-Mar-19,23:10:00,4,0,2,2,0,0,0,22,2,0,3,0,8,0,0,0,0,8,0,0,1,0,4,2,22,0,0,0,0,0,0,0
23609,26-Mar-19,23:20:00,0,6,5,10,0,0,6,21,6,0,13,2,0,0,0,0,0,13,0,0,4,0,0,0,12,3,0,0,0,0,0,0
23619,26-Mar-19,23:30:00,0,13,6,8,0,0,0,15,0,0,16,0,0,0,0,0,0,2,0,0,0,0,0,0,10,10,0,0,0,0,0,0
23629,26-Mar-19,23:40:00,0,7,0,1,0,0,0,17,3,0,6,0,10,0,0,0,0,3,11,0,0,0,0,0,15,8,0,0,0,0,0,0
23639,26-Mar-19,23:50:00,0,0,0,0,0,0,0,15,2,0,5,4,14,0,0,0,0,1,5,0,0,0,0,0,10,0,0,0,0,0,0,0
23649,27-Mar-19,0:00:00,0,0,0,0,0,0,0,11,3,0,22,6,10,0,0,0,0,9,4,0,0,1,0,0,0,0,5,0,0,0,0,0
23659,27-Mar-19,0:10:00,0,6,0,2,0,0,0,14,3,0,10,0,6,0,0,0,0,11,0,0,0,0,0,0,15,19,2,9,0,2,0,0
23669,27-Mar-19,0:20:00,0,9,11,0,0,0,0,22,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,24,7,8,0,0,0,0,0
23679,27-Mar-19,0:30:00,0,0,14,0,0,0,6,4,0,0,12,1,3,0,0,0,0,0,0,0,0,1,3,12,7,27,10,0,0,0,0,0
23689,27-Mar-19,0:40:00,0,0,0,0,0,0,15,3,0,0,22,0,0,0,0,0,0,0,0,0,7,0,15,8,0,18,7,0,0,0,0,0
23699,27-Mar-19,0:50:00,0,0,0,0,0,0,7,2,3,0,3,11,0,1,0,0,2,0,0,0,2,11,21,13,14,43,6,8,0,0,0,1
23709,27-Mar-19,1:00:00,0,0,1,1,0,0,8,20,2,0,7,0,18,9,0,0,6,0,0,0,0,0,0,5,28,25,9,0,0,0,0,0
23719,27-Mar-19,1:10:00,4,0,14,6,0,0,11,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,16,0,9,0,0,2
23729,27-Mar-19,1:20:00,15,0,0,2,0,0,8,9,0,4,15,6,3,0,0,0,0,3,0,0,0,0,0,20,18,27,7,0,10,0,0,2
23739,27-Mar-19,1:30:00,11,0,0,0,0,2,9,15,2,0,10,6,19,0,0,0,0,8,0,0,0,0,0,19,15,26,7,0,20,0,7,0
23749,27-Mar-19,1:40:00,0,0,8,3,0,4,0,12,0,0,11,0,0,0,0,0,20,1,4,0,0,0,0,0,20,21,12,0,7,0,23,0
23759,27-Mar-19,1:50:00,0,9,7,0,0,4,0,16,3,0,12,0,0,0,0,0,5,7,3,0,0,0,24,4,7,21,0,0,0,0,9,2
23769,27-Mar-19,2:00:00,0,0,0,0,0,3,6,11,5,0,0,0,0,0,0,0,2,10,0,0,0,0,17,12,15,18,0,0,0,0,10,0
23779,27-Mar-19,2:10:00,0,0,0,0,0,0,10,23,4,6,10,10,0,0,0,0,16,0,0,0,0,0,2,16,12,23,2,0,0,0,2,0
23789,27-Mar-19,2:20:00,0,0,5,0,1,0,2,5,2,0,5,4,0,0,0,0,0,0,3,0,0,0,0,13,18,12,2,0,0,0,0,0
23799,27-Mar-19,2:30:00,10,0,0,12,0,2,5,9,3,0,7,0,9,0,0,0,0,1,0,0,0,0,0,11,4,16,0,0,5,0,0,0
23809,27-Mar-19,2:40:00,0,0,0,4,0,0,0,14,2,0,6,0,16,0,0,0,0,10,0,0,0,0,0,24,14,14,0,0,0,0,0,0
23819,27-Mar-19,2:50:00,0,0,0,0,0,0,6,6,2,0,6,0,0,7,0,0,0,5,0,0,0,0,0,14,1,22,0,0,0,0,16,2
23829,27-Mar-19,3:00:00,3,0,0,0,0,0,24,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,6,0
23839,27-Mar-19,3:10:00,14,10,0,4,0,0,9,0,4,0,5,0,3,0,0,5,0,0,18,0,0,0,0,0,5,16,0,0,9,0,0,0
23849,27-Mar-19,3:20:00,10,0,0,12,0,1,13,2,0,0,0,0,7,3,0,0,16,0,10,0,0,0,0,3,18,12,0,0,13,2,0,0
23859,27-Mar-19,3:30:00,0,0,0,14,0,8,12,20,2,0,0,0,0,0,0,0,10,7,0,0,0,0,0,24,20,20,0,1,15,2,2,1
23869,27-Mar-19,3:40:00,0,1,0,7,0,12,7,33,2,0,0,7,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,15,0
23879,27-Mar-19,3:50:00,0,0,0,5,0,0,11,28,2,0,0,28,0,0,30,0,0,0,8,0,0,0,0,0,0,0,0,14,0,0,12,0
23889,27-Mar-19,4:00:00,0,5,0,17,0,0,9,7,3,2,0,2,0,0,3,0,0,4,18,0,0,0,0,0,9,0,2,0,0,0,0,0
23899,27-Mar-19,4:10:00,0,0,3,19,0,10,1,14,2,3,4,0,12,0,0,0,0,12,4,0,0,0,0,0,16,15,3,0,0,0,0,1
23909,27-Mar-19,4:20:00,0,1,0,0,0,8,0,4,6,0,11,0,10,0,0,0,2,0,13,2,0,0,0,0,17,7,2,0,0,0,7,0
23919,27-Mar-19,4:30:00,0,0,0,0,0,10,0,6,5,6,8,0,7,0,0,12,0,3,11,0,0,0,0,6,16,0,6,1,0,0,16,0
23929,27-Mar-19,4:40:00,0,1,0,8,0,0,0,0,3,0,7,0,0,0,0,16,4,5,0,2,0,0,0,0,7,0,4,0,0,0,54,0
23939,27-Mar-19,4:50:00,0,0,5,13,0,0,0,0,6,0,0,0,0,0,0,2,24,8,0,0,0,0,2,2,20,0,24,5,0,0,12,0
23949,27-Mar-19,5:00:00,0,4,0,0,0,0,8,24,4,12,0,0,0,0,0,6,10,8,2,4,0,0,5,0,13,0,24,5,0,0,25,0
23959,27-Mar-19,5:10:00,0,15,0,0,0,0,6,13,7,8,10,0,0,0,0,0,0,1,0,2,1,0,2,0,0,6,13,2,0,0,18,0
23969,27-Mar-19,5:20:00,0,0,0,0,0,0,9,9,1,1,12,0,7,0,0,0,0,1,0,0,3,0,0,0,0,18,13,6,0,0,14,0
23979,27-Mar-19,5:30:00,0,2,0,0,0,4,9,9,3,0,0,0,0,0,0,25,0,4,2,0,0,0,0,0,11,14,10,0,0,0,0,0
23989,27-Mar-19,5:40:00,0,0,0,0,0,12,0,8,4,10,0,0,0,0,0,0,0,10,2,8,0,0,0,0,29,15,2,3,0,11,0,0
23999,27-Mar-19,5:50:00,0,0,10,0,0,0,0,5,5,12,0,0,0,0,0,6,0,0,2,0,0,0,0,9,84,12,0,0,0,16,0,0
24009,27-Mar-19,6:00:00,9,0,1,4,4,0,0,5,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,14,19,0,0,1,0,6,0,0
24019,27-Mar-19,6:10:00,9,0,0,16,11,0,8,5,1,0,13,13,5,0,0,2,2,1,0,0,6,0,0,19,32,0,2,0,0,6,0,0
24029,27-Mar-19,6:20:00,0,12,0,24,0,0,10,0,3,0,0,0,0,0,0,18,14,11,0,0,1,0,0,29,0,0,0,7,0,0,11,3
24039,27-Mar-19,6:30:00,14,16,0,18,0,0,18,0,6,0,0,0,0,0,0,12,0,1,3,9,2,0,0,22,0,0,0,0,0,0,0,5
24049,27-Mar-19,6:40:00,3,14,0,16,0,6,0,16,6,0,0,0,0,0,0,15,0,9,7,14,0,0,0,14,0,0,0,0,0,0,0,12
24059,27-Mar-19,6:50:00,0,15,0,21,0,1,20,8,6,0,2,0,8,4,0,0,0,1,0,2,1,0,0,10,0,2,24,0,3,1,0,9
24069,27-Mar-19,7:00:00,0,0,1,12,0,0,13,13,6,0,3,0,8,4,0,0,0,2,0,7,0,0,0,8,0,19,0,0,2,2,0,0
24079,27-Mar-19,7:10:00,0,0,1,15,2,0,0,19,4,3,3,0,0,9,0,0,0,0,0,14,0,0,0,15,0,14,0,0,17,4,0,0
24089,27-Mar-19,7:20:00,26,0,0,10,7,0,0,10,8,5,10,0,0,0,0,6,0,2,2,16,3,0,2,0,2,8,12,4,2,0,0,0
24099,27-Mar-19,7:30:00,7,0,0,9,0,0,16,4,6,0,21,0,0,0,0,8,0,12,0,7,0,0,6,0,11,0,6,0,4,0,0,36
24109,27-Mar-19,7:40:00,0,0,0,10,0,14,10,6,6,0,9,0,0,0,0,18,0,25,0,5,8,0,8,0,14,0,5,0,2,0,0,0
24119,27-Mar-19,7:50:00,0,0,0,9,0,0,2,11,11,0,1,0,0,0,0,13,0,16,0,0,6,0,2,0,0,0,12,0,9,0,23,0
24129,27-Mar-19,8:00:00,0,0,0,6,0,0,13,20,4,0,0,3,0,0,4,14,0,3,0,1,0,0,6,7,0,0,0,8,0,0,20,0
24139,27-Mar-19,8:10:00,0,0,0,0,0,3,10,12,3,0,0,0,0,0,6,11,1,0,0,9,1,0,0,0,0,0,0,15,4,0,4,1
24149,27-Mar-19,8:20:00,0,0,0,0,0,4,3,12,6,0,1,0,9,0,0,13,7,0,0,11,3,0,4,0,0,0,1,20,5,0,9,0
24159,27-Mar-19,8:30:00,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,14,10,4,0,7,2,2,2,0,0,0,3,15,7,0,4,6
24169,27-Mar-19,8:40:00,0,0,4,0,0,0,0,0,3,0,11,3,0,0,0,2,8,21,0,6,0,0,9,0,0,0,5,5,11,0,0,15
24179,27-Mar-19,8:50:00,10,0,11,0,7,0,0,12,2,11,2,8,0,0,0,0,9,5,17,7,5,13,24,5,0,0,6,0,37,0,0,32
24189,27-Mar-19,9:00:00,13,0,3,19,5,12,1,13,2,7,19,0,0,0,0,10,13,13,7,12,7,4,15,19,0,0,0,0,16,12,0,0
24199,27-Mar-19,9:10:00,5,0,5,19,6,2,4,1,1,8,9,9,0,0,0,2,19,0,7,14,12,11,24,6,8,0,17,9,9,17,0,0
24209,27-Mar-19,9:20:00,1,5,2,13,0,4,0,14,2,0,0,3,17,0,0,0,9,0,11,41,0,9,6,6,5,0,1,4,14,0,0,20
24219,27-Mar-19,9:30:00,0,0,9,13,0,0,0,9,1,16,0,0,1,0,10,7,5,12,11,7,11,20,15,12,15,4,13,6,23,7,0,4
24229,27-Mar-19,9:40:00,0,9,0,21,0,0,10,7,0,16,4,0,0,1,4,12,11,22,18,7,7,5,5,17,1,3,3,20,13,0,0,21
24239,27-Mar-19,9:50:00,4,22,0,7,12,0,9,0,2,6,3,0,0,0,6,2,9,12,13,12,0,18,6,17,9,16,4,5,11,1,0,17
24249,27-Mar-19,10:00:00,14,21,12,6,12,3,15,12,1,3,14,3,11,1,11,13,3,7,14,14,1,7,18,8,6,7,0,3,11,8,7,14
24259,27-Mar-19,10:10:00,8,24,7,2,2,2,5,10,0,4,6,3,8,3,8,10,3,6,16,4,0,5,14,4,0,0,5,7,4,7,13,13
24269,27-Mar-19,10:20:00,18,20,9,2,4,4,11,4,0,4,3,0,6,2,37,6,1,14,11,0,2,3,16,10,3,3,7,6,7,5,15,14
24279,27-Mar-19,10:30:00,2,0,2,5,0,4,5,5,0,4,0,0,6,2,4,1,0,9,3,5,0,1,14,6,5,0,3,0,8,5,6,18
24289,27-Mar-19,10:40:00,7,0,0,2,5,0,1,12,0,0,5,0,0,1,2,12,0,9,6,5,0,6,1,28,3,0,2,0,0,6,6,14
24299,27-Mar-19,10:50:00,9,0,4,1,9,0,23,8,0,5,0,0,0,2,4,6,17,10,12,0,0,7,6,9,0,0,0,2,7,8,13,10
24309,27-Mar-19,11:00:00,9,0,0,0,8,0,2,11,0,4,0,13,0,0,0,7,6,11,9,0,0,0,13,10,7,0,0,2,5,6,4,8
24319,27-Mar-19,11:10:00,9,0,5,0,4,0,9,0,0,0,0,0,0,0,0,10,8,11,0,7,0,7,10,8,0,0,7,5,8,2,12,9
24329,27-Mar-19,11:20:00,11,0,7,0,2,1,0,3,0,0,0,11,0,0,0,1,1,5,10,6,0,3,16,0,3,0,2,2,9,5,9,5
24339,27-Mar-19,11:30:00,7,0,7,0,0,0,0,10,0,0,0,2,3,0,0,7,1,14,0,1,0,0,4,4,2,6,4,17,6,0,15,11
24349,27-Mar-19,11:40:00,13,0,0,0,0,0,0,5,0,0,8,0,0,0,0,5,3,5,0,1,0,1,0,0,0,4,7,3,4,9,8,21
24359,27-Mar-19,11:50:00,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,4,4,0,2,0,7,8,8,0,0,2,0,10,3,4,14
24369,27-Mar-19,12:00:00,17,0,0,0,0,0,0,8,0,0,0,0,0,3,0,8,0,6,2,0,2,4,6,10,0,0,12,0,7,5,10,3
24379,27-Mar-19,12:10:00,9,0,0,0,0,0,0,5,0,0,0,2,2,1,0,2,0,5,4,0,0,6,10,6,0,0,2,0,12,6,11,2
24389,27-Mar-19,12:20:00,13,0,0,1,0,0,0,9,0,0,0,2,0,6,0,7,0,1,0,0,0,0,9,0,0,0,2,0,4,4,7,5
24399,27-Mar-19,12:30:00,11,0,0,3,0,0,0,6,0,0,0,6,1,3,0,2,0,8,1,0,0,0,6,1,0,0,8,0,10,4,2,6
24409,27-Mar-19,12:40:00,5,0,0,1,0,0,0,1,0,0,0,5,0,0,0,6,2,0,1,0,0,0,3,9,0,0,4,6,6,6,1,7
24419,27-Mar-19,12:50:00,11,0,0,2,5,0,2,4,0,0,2,6,0,0,0,4,2,11,2,0,1,0,13,0,0,0,0,6,5,4,0,10
24429,27-Mar-19,13:00:00,16,0,0,0,1,3,0,9,0,0,2,8,0,0,0,9,8,2,6,0,1,0,7,0,0,0,0,2,4,2,2,3
24439,27-Mar-19,13:10:00,11,0,0,3,0,2,0,0,0,0,0,3,0,0,0,1,5,2,0,0,2,9,12,0,0,0,0,7,3,5,0,15
24449,27-Mar-19,13:20:00,17,0,0,0,0,2,1,5,0,0,0,5,0,0,0,6,0,13,1,0,4,0,12,0,0,0,8,1,7,2,0,13
24459,27-Mar-19,13:30:00,0,0,6,0,14,2,1,4,0,0,0,2,0,8,3,0,10,0,1,1,4,0,1,0,0,0,1,13,4,4,0,2
24469,27-Mar-19,13:40:00,0,0,8,0,4,4,13,5,0,0,0,4,7,2,6,4,6,3,0,3,1,0,8,0,0,0,7,0,4,6,0,6
24479,27-Mar-19,13:50:00,1,0,4,4,8,4,6,2,0,8,0,8,3,1,13,0,1,9,2,10,0,0,4,0,0,0,6,2,3,2,0,5
