,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
24489,27-Mar-19,14:00:00,13,0,9,3,2,5,3,2,0,6,0,4,8,0,1,10,5,8,0,2,4,4,8,7,0,3,5,3,6,2,5,11
24499,27-Mar-19,14:10:00,0,0,3,1,0,1,0,3,0,0,0,0,3,4,3,0,0,1,0,0,4,10,5,4,1,4,0,0,6,3,0,10
24509,27-Mar-19,14:20:00,0,0,5,0,6,2,8,1,0,0,2,4,0,5,8,14,0,2,3,0,0,0,9,8,5,0,0,8,7,1,0,9
24519,27-Mar-19,14:30:00,0,0,2,0,0,0,1,3,0,0,7,1,0,7,3,0,9,4,0,0,7,0,0,9,4,0,0,0,2,0,23,1
24529,27-Mar-19,14:40:00,0,0,2,2,2,4,0,0,0,2,0,6,0,0,5,4,0,4,0,0,0,9,12,13,0,0,4,0,4,0,2,3
24539,27-Mar-19,14:50:00,0,0,0,0,0,0,7,0,0,0,5,2,4,0,8,2,0,4,0,0,13,7,2,1,8,0,1,0,4,0,5,5
24549,27-Mar-19,15:00:00,0,0,4,7,7,0,0,0,0,0,0,0,12,0,0,10,0,2,2,0,0,12,5,15,1,4,3,4,2,0,0,14
24559,27-Mar-19,15:10:00,0,0,2,2,0,0,0,2,0,0,5,0,0,0,0,16,0,5,1,0,3,2,8,4,3,5,0,0,1,0,2,8
24569,27-Mar-19,15:20:00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,6,7,1,0,0,0,4,0,1,16
24579,27-Mar-19,15:30:00,0,0,0,3,1,4,0,4,0,0,2,6,0,0,0,6,7,6,0,0,0,10,5,0,0,0,3,0,2,0,2,17
24589,27-Mar-19,15:40:00,0,0,0,3,0,2,0,0,0,0,2,0,8,1,0,2,0,0,0,0,0,0,6,8,0,0,8,0,3,0,0,5
24599,27-Mar-19,15:50:00,0,0,0,2,0,2,0,0,0,0,4,2,0,1,0,4,4,2,0,4,6,13,7,4,0,0,1,0,5,0,0,5
24609,27-Mar-19,16:00:00,0,0,0,0,0,2,4,0,0,0,0,13,0,1,0,0,20,0,0,0,2,6,8,0,0,9,2,0,0,0,0,2
24619,27-Mar-19,16:10:00,0,0,0,0,3,2,0,0,0,0,0,0,10,8,0,0,14,0,2,0,4,9,7,0,0,1,0,0,0,0,0,10
24629,27-Mar-19,16:20:00,0,0,0,4,0,2,0,0,0,0,0,0,1,0,9,0,6,0,0,0,0,0,5,2,0,0,4,2,0,0,0,10
24639,27-Mar-19,16:30:00,3,0,5,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,7,0,2,0,0,0,0,2,0,13
24649,27-Mar-19,16:40:00,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,6,2,0,0,3,0,0,0,0,8
24659,27-Mar-19,16:50:00,0,0,4,3,0,2,0,7,0,0,1,0,0,0,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,9
24669,27-Mar-19,17:00:00,0,0,0,1,0,0,0,5,0,0,0,0,4,0,4,0,5,0,0,0,0,0,2,4,0,0,2,0,0,0,0,8
24679,27-Mar-19,17:10:00,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5
24689,27-Mar-19,17:20:00,0,0,10,0,0,2,0,0,0,2,0,1,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6
24699,27-Mar-19,17:30:00,0,0,10,0,0,6,0,0,0,0,7,0,0,0,9,0,1,0,0,0,4,3,8,0,0,5,0,0,0,0,0,17
24709,27-Mar-19,17:40:00,7,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,2,3,0,0,0,5,0,0,0,2,0,13
24719,27-Mar-19,17:50:00,14,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,1,0,4,0,0,4,8,3,0,0,0,8,0,0,0,5
24729,27-Mar-19,18:00:00,6,0,0,4,0,6,0,0,0,0,0,0,0,0,8,0,16,0,0,0,7,0,4,1,0,0,0,0,0,0,0,2
24739,27-Mar-19,18:10:00,4,0,0,0,0,1,0,5,0,0,21,0,0,0,0,0,11,0,0,0,0,0,6,0,2,6,0,0,0,0,0,3
24749,27-Mar-19,18:20:00,2,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
24759,27-Mar-19,18:30:00,2,0,7,0,0,0,0,0,0,6,5,0,0,0,6,0,0,0,0,0,2,0,12,0,0,5,0,2,0,0,0,2
24769,27-Mar-19,18:40:00,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,5,4,0,5,0,0,0,0,0,1
24779,27-Mar-19,18:50:00,0,0,15,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,4,3,4,5,0,3,0,7,0,0,0,2
24789,27-Mar-19,19:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,2,8,2,9,0,0,2,0,19,0,1
24799,27-Mar-19,19:10:00,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,2,5,3,0,0,0,0,0,0,0
24809,27-Mar-19,19:20:00,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,3,0,0,4,10,4,0,0,0,0,0,0,0,4
24819,27-Mar-19,19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,4,1,2,2,0,2,0,0,0,1
24829,27-Mar-19,19:40:00,0,0,0,0,0,0,0,0,0,2,10,0,0,0,3,0,14,0,0,0,2,2,1,2,2,0,0,3,0,0,0,1
24839,27-Mar-19,19:50:00,0,0,7,1,0,0,0,0,0,0,2,0,0,0,8,0,22,0,0,0,2,2,10,2,3,0,0,2,0,0,0,1
24849,27-Mar-19,20:00:00,6,0,1,1,0,0,7,0,0,2,8,0,0,2,0,0,18,0,0,0,7,0,0,0,3,0,0,0,0,0,0,1
24859,27-Mar-19,20:10:00,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19,0,0,0,0,0,0,32,6,0,0,0,0,0,0,1
24869,27-Mar-19,20:20:00,0,0,1,5,0,0,0,0,0,9,0,0,0,2,7,0,15,0,0,0,0,0,8,17,3,0,0,0,0,0,0,0
24879,27-Mar-19,20:30:00,0,0,4,6,0,0,0,8,0,0,0,0,12,0,0,0,9,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
24889,27-Mar-19,20:40:00,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0
24899,27-Mar-19,20:50:00,7,0,0,5,0,0,0,0,0,0,0,0,13,0,2,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
24909,27-Mar-19,21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,20,0,0,5,1,4,0,0,0,0,0,5,0,0,0,1
24919,27-Mar-19,21:10:00,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,7,0,0,0,7,2,0,0,0,0,0,2,0,0,0,0
24929,27-Mar-19,21:20:00,1,0,12,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
24939,27-Mar-19,21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0
24949,27-Mar-19,21:40:00,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0
24959,27-Mar-19,21:50:00,0,0,0,0,0,0,2,9,0,0,0,0,7,0,0,0,0,0,0,11,11,3,0,0,0,0,0,0,0,0,0,0
24969,27-Mar-19,22:00:00,0,0,0,0,3,0,18,5,0,0,0,0,7,8,8,0,0,0,0,14,2,2,0,0,0,0,0,0,0,0,0,0
24979,27-Mar-19,22:10:00,6,0,4,0,3,0,1,0,0,0,0,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0
24989,27-Mar-19,22:20:00,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24999,27-Mar-19,22:30:00,0,0,8,0,5,0,0,6,0,0,0,0,5,0,14,0,0,0,0,2,4,4,0,0,0,0,0,8,0,0,0,0
25009,27-Mar-19,22:40:00,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,1,0,0,0,0,0,0,2,0,0,0,0
25019,27-Mar-19,22:50:00,0,0,5,0,8,0,3,26,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
25029,27-Mar-19,23:00:00,0,0,1,0,0,0,10,3,0,0,0,0,5,8,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0
25039,27-Mar-19,23:10:00,0,0,0,0,0,0,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
25049,27-Mar-19,23:20:00,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
25059,27-Mar-19,23:30:00,0,0,0,0,0,0,4,8,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0
25069,27-Mar-19,23:40:00,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0
25079,27-Mar-19,23:50:00,0,0,0,0,0,0,13,15,0,0,0,0,0,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
25089,28-Mar-19,0:00:00,0,0,0,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0
25099,28-Mar-19,0:10:00,0,0,0,0,2,0,9,16,0,0,0,0,0,6,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0
25109,28-Mar-19,0:20:00,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0
25119,28-Mar-19,0:30:00,0,0,0,0,13,0,10,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
25129,28-Mar-19,0:40:00,0,0,0,0,0,0,4,7,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
25139,28-Mar-19,0:50:00,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
25149,28-Mar-19,1:00:00,0,0,0,0,11,0,20,0,0,0,0,0,0,6,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0
25159,28-Mar-19,1:10:00,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0
25169,28-Mar-19,1:20:00,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25179,28-Mar-19,1:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25189,28-Mar-19,1:40:00,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25199,28-Mar-19,1:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25209,28-Mar-19,2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25219,28-Mar-19,2:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
25229,28-Mar-19,2:20:00,0,0,0,0,14,0,19,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25239,28-Mar-19,2:30:00,0,0,0,0,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
25249,28-Mar-19,2:40:00,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25259,28-Mar-19,2:50:00,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
25269,28-Mar-19,3:00:00,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25279,28-Mar-19,3:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25289,28-Mar-19,3:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25299,28-Mar-19,3:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
25309,28-Mar-19,3:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
25319,28-Mar-19,3:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
25329,28-Mar-19,4:00:00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25339,28-Mar-19,4:10:00,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25349,28-Mar-19,4:20:00,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25359,28-Mar-19,4:30:00,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25369,28-Mar-19,4:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25379,28-Mar-19,4:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25389,28-Mar-19,5:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25399,28-Mar-19,5:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25409,28-Mar-19,5:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25419,28-Mar-19,5:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25429,28-Mar-19,5:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25439,28-Mar-19,5:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25449,28-Mar-19,6:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25459,28-Mar-19,6:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25469,28-Mar-19,6:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25479,28-Mar-19,6:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25489,28-Mar-19,6:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25499,28-Mar-19,6:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25509,28-Mar-19,7:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25519,28-Mar-19,7:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25529,28-Mar-19,7:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25539,28-Mar-19,7:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25549,28-Mar-19,7:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25559,28-Mar-19,7:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25569,28-Mar-19,8:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25579,28-Mar-19,8:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25589,28-Mar-19,8:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25599,28-Mar-19,8:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25609,28-Mar-19,8:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25619,28-Mar-19,8:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25629,28-Mar-19,9:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25639,28-Mar-19,9:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25649,28-Mar-19,9:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25659,28-Mar-19,9:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25669,28-Mar-19,9:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25679,28-Mar-19,9:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25689,28-Mar-19,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25699,28-Mar-19,10:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25709,28-Mar-19,10:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25719,28-Mar-19,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25729,28-Mar-19,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25739,28-Mar-19,10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25749,28-Mar-19,11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25759,28-Mar-19,11:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,28-Mar-19,11:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25779,28-Mar-19,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25789,28-Mar-19,11:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25799,28-Mar-19,11:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25809,28-Mar-19,12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25819,28-Mar-19,12:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25829,28-Mar-19,12:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25839,28-Mar-19,12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25849,28-Mar-19,12:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25859,28-Mar-19,12:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25869,28-Mar-19,13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25879,28-Mar-19,13:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25889,28-Mar-19,13:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25899,28-Mar-19,13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25909,28-Mar-19,13:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25919,28-Mar-19,13:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25929,28-Mar-19,14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25939,28-Mar-19,14:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25949,28-Mar-19,14:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25959,28-Mar-19,14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25969,28-Mar-19,14:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25979,28-Mar-19,14:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25989,28-Mar-19,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25999,28-Mar-19,15:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26009,28-Mar-19,15:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26019,28-Mar-19,15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26029,28-Mar-19,15:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26039,28-Mar-19,15:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26049,28-Mar-19,16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26059,28-Mar-19,16:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26069,28-Mar-19,16:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26079,28-Mar-19,16:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26089,28-Mar-19,16:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26099,28-Mar-19,16:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26109,28-Mar-19,17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
26112,28-Mar-19,17:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,24989,24279,25039,24959,25369,24749,25239,25139,24259,24879,24869,24699,25069,25279,25009,24659,24929,24609,24819,25169,25519,25009,24879,24879,24879,24829,24689,25079,24609,24799,24589,24919